chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007115	-9	0	X	Y	0.284	2.204298e+00	2.431632e+00	6.799267e-01	3.655945e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007116	-9	0	X	Y	0.284	2.204298e+00	2.431632e+00	6.799267e-01	3.655945e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007117	-9	0	X	Y	0.284	2.204298e+00	2.431632e+00	6.799267e-01	3.655945e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007118	-9	0	X	Y	0.284	2.204298e+00	2.431632e+00	6.799267e-01	3.655945e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007119	-9	0	X	Y	0.284	2.204298e+00	2.431632e+00	6.799267e-01	3.655945e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007120	-9	0	X	Y	0.284	2.204298e+00	2.431632e+00	6.799267e-01	3.655945e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007121	-9	0	X	Y	0.284	2.204298e+00	2.431632e+00	6.799267e-01	3.655945e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007122	-9	0	X	Y	0.284	2.204298e+00	2.431632e+00	6.799267e-01	3.655945e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007123	-9	0	X	Y	0.284	2.204298e+00	2.431632e+00	6.799267e-01	3.655945e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007124	-9	0	X	Y	0.284	2.204298e+00	2.431632e+00	6.799267e-01	3.655945e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007125	-9	0	X	Y	0.284	2.204298e+00	2.431632e+00	6.799267e-01	3.655945e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007126	-9	0	X	Y	0.284	2.204298e+00	2.431632e+00	6.799267e-01	3.655945e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007127	-9	0	X	Y	0.284	2.204298e+00	2.431632e+00	6.799267e-01	3.655945e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007128	-9	0	X	Y	0.284	2.204298e+00	2.431632e+00	6.799267e-01	3.655945e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007129	-9	0	X	Y	0.284	2.204298e+00	2.431632e+00	6.799267e-01	3.655945e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007130	-9	0	X	Y	0.284	2.204298e+00	2.431632e+00	6.799267e-01	3.655945e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs29348244	85742544	0	X	Y	0.284	2.204298e+00	2.431632e+00	6.799267e-01	3.655945e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007131	-9	0	X	Y	0.284	2.204298e+00	2.431632e+00	6.799267e-01	3.655945e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007132	-9	0	X	Y	0.286	1.650701e+00	2.436547e+00	6.734985e-01	4.987706e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007133	-9	0	X	Y	0.285	1.588148e+00	2.443065e+00	6.656308e-01	5.162860e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs49058118	86109709	0	X	Y	0.285	1.588148e+00	2.443065e+00	6.656308e-01	5.162860e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007134	-9	0	X	Y	0.285	1.588148e+00	2.443065e+00	6.656308e-01	5.162860e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs13480685	86123106	0	X	Y	0.284	1.558619e+00	2.451509e+00	6.632677e-01	5.255387e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007135	-9	0	X	Y	0.288	3.073431e-01	2.471798e+00	6.734131e-01	9.011524e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs29328896	86193659	0	X	Y	0.287	3.135350e-01	2.462642e+00	6.735206e-01	8.987988e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007136	-9	0	X	Y	0.282	9.400403e-01	2.454876e+00	6.632049e-01	7.021194e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs29370531	86451681	0	X	Y	0.282	9.400403e-01	2.454876e+00	6.632049e-01	7.021194e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs46184932	86466075	0	X	Y	0.281	8.942152e-01	2.447950e+00	6.618612e-01	7.152224e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs30199004	86467023	0	X	Y	0.282	8.095894e-01	2.454850e+00	6.607718e-01	7.418510e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007137	-9	0	X	Y	0.282	8.095894e-01	2.454850e+00	6.607718e-01	7.418510e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	UNC18365276	86538840	0	X	Y	0.282	8.095894e-01	2.454850e+00	6.607718e-01	7.418510e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs30214827	86587551	0	X	Y	0.278	9.649451e-01	2.449990e+00	6.631135e-01	6.940440e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007138	-9	0	X	Y	0.280	8.439301e-01	2.455815e+00	6.622802e-01	7.314200e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs30240632	86955415	0	X	Y	0.278	9.649451e-01	2.449990e+00	6.631135e-01	6.940440e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007139	-9	0	X	Y	0.278	9.649451e-01	2.449990e+00	6.631135e-01	6.940440e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007140	-9	0	X	Y	0.278	9.649451e-01	2.449990e+00	6.631135e-01	6.940440e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007141	-9	0	X	Y	0.278	9.649451e-01	2.449990e+00	6.631135e-01	6.940440e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007142	-9	0	X	Y	0.278	9.649451e-01	2.449990e+00	6.631135e-01	6.940440e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007143	-9	0	X	Y	0.278	9.649451e-01	2.449990e+00	6.631135e-01	6.940440e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007144	-9	0	X	Y	0.278	9.649451e-01	2.449990e+00	6.631135e-01	6.940440e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007145	-9	0	X	Y	0.278	9.649451e-01	2.449990e+00	6.631135e-01	6.940440e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007146	-9	0	X	Y	0.278	9.649451e-01	2.449990e+00	6.631135e-01	6.940440e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007147	-9	0	X	Y	0.278	9.649451e-01	2.449990e+00	6.631135e-01	6.940440e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007148	-9	0	X	Y	0.283	1.264830e+00	2.476366e+00	6.749717e-01	6.099982e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs29341107	87146879	0	X	Y	0.283	1.264830e+00	2.476366e+00	6.749717e-01	6.099982e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs29344230	87383847	0	X	Y	0.284	1.298794e+00	2.470781e+00	6.766326e-01	5.996193e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007149	-9	0	X	Y	0.282	2.826049e-01	2.487638e+00	6.802648e-01	9.096490e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs49333767	87605181	0	X	Y	0.282	2.826049e-01	2.487638e+00	6.802648e-01	9.096490e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs29380780	87643399	0	X	Y	0.282	2.826049e-01	2.487638e+00	6.802648e-01	9.096490e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007150	-9	0	X	Y	0.282	2.826049e-01	2.487638e+00	6.802648e-01	9.096490e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007151	-9	0	X	Y	0.282	2.826049e-01	2.487638e+00	6.802648e-01	9.096490e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007152	-9	0	X	Y	0.282	2.826049e-01	2.487638e+00	6.802648e-01	9.096490e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007153	-9	0	X	Y	0.282	2.826049e-01	2.487638e+00	6.802648e-01	9.096490e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007154	-9	0	X	Y	0.282	2.826049e-01	2.487638e+00	6.802648e-01	9.096490e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007155	-9	0	X	Y	0.282	2.826049e-01	2.487638e+00	6.802648e-01	9.096490e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007156	-9	0	X	Y	0.282	2.826049e-01	2.487638e+00	6.802648e-01	9.096490e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007157	-9	0	X	Y	0.282	2.826049e-01	2.487638e+00	6.802648e-01	9.096490e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007158	-9	0	X	Y	0.282	2.826049e-01	2.487638e+00	6.802648e-01	9.096490e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007159	-9	0	X	Y	0.282	2.826049e-01	2.487638e+00	6.802648e-01	9.096490e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007160	-9	0	X	Y	0.282	2.826049e-01	2.487638e+00	6.802648e-01	9.096490e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs49997464	88646826	0	X	Y	0.281	2.851594e-01	2.494340e+00	6.809070e-01	9.090797e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs49983431	88649694	0	X	Y	0.283	2.261863e-01	2.478758e+00	6.821056e-01	9.273718e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007161	-9	0	X	Y	0.283	2.261863e-01	2.478758e+00	6.821056e-01	9.273718e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007162	-9	0	X	Y	0.283	2.261863e-01	2.478758e+00	6.821056e-01	9.273718e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs45713555	89155883	0	X	Y	0.285	3.499198e-01	2.501230e+00	6.825966e-01	8.888595e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs29333210	89492467	0	X	Y	0.292	4.448856e-01	2.501827e+00	6.893588e-01	8.590141e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007163	-9	0	X	Y	0.292	4.448856e-01	2.501827e+00	6.893588e-01	8.590141e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007164	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs29336068	89614005	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007165	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs29357336	89641095	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007166	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007167	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007168	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007169	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007170	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007171	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007172	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007173	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007174	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007175	-9	0	X	Y	0.309	1.701585e+00	2.512655e+00	7.196962e-01	4.989415e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007176	-9	0	X	Y	0.309	1.701585e+00	2.512655e+00	7.196962e-01	4.989415e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007177	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007178	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007179	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007180	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007181	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007182	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007183	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007184	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007185	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007186	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007187	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007188	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007189	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007190	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007191	-9	0	X	Y	0.294	3.555105e-01	2.505219e+00	6.892695e-01	8.872743e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007192	-9	0	X	Y	0.292	1.351102e+00	2.500157e+00	7.076409e-01	5.894283e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007193	-9	0	X	Y	0.292	1.351102e+00	2.500157e+00	7.076409e-01	5.894283e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007194	-9	0	X	Y	0.292	1.351102e+00	2.500157e+00	7.076409e-01	5.894283e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs29368098	90689542	0	X	Y	0.292	1.414066e+00	2.518004e+00	7.159434e-01	5.749358e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007195	-9	0	X	Y	0.290	1.486632e+00	2.532725e+00	7.139345e-01	5.577877e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs29339761	90709191	0	X	Y	0.289	1.474239e+00	2.521112e+00	7.159234e-01	5.592718e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs46619925	90711815	0	X	Y	0.289	1.474239e+00	2.521112e+00	7.159234e-01	5.592718e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007196	-9	0	X	Y	0.289	1.474239e+00	2.521112e+00	7.159234e-01	5.592718e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007197	-9	0	X	Y	0.289	1.474239e+00	2.521112e+00	7.159234e-01	5.592718e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007198	-9	0	X	Y	0.289	1.474239e+00	2.521112e+00	7.159234e-01	5.592718e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007199	-9	0	X	Y	0.287	2.094460e+00	2.535917e+00	7.576192e-01	4.096883e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs13470518	91095828	0	X	Y	0.287	2.094460e+00	2.535917e+00	7.576192e-01	4.096883e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007200	-9	0	X	Y	0.287	2.094460e+00	2.535917e+00	7.576192e-01	4.096883e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007201	-9	0	X	Y	0.287	2.094460e+00	2.535917e+00	7.576192e-01	4.096883e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007202	-9	0	X	Y	0.287	2.094460e+00	2.535917e+00	7.576192e-01	4.096883e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007203	-9	0	X	Y	0.287	2.094460e+00	2.535917e+00	7.576192e-01	4.096883e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007204	-9	0	X	Y	0.287	2.094460e+00	2.535917e+00	7.576192e-01	4.096883e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007205	-9	0	X	Y	0.287	2.094460e+00	2.535917e+00	7.576192e-01	4.096883e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007206	-9	0	X	Y	0.287	2.094460e+00	2.535917e+00	7.576192e-01	4.096883e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs29372862	91437622	0	X	Y	0.288	2.121933e+00	2.566517e+00	7.617274e-01	4.092032e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007207	-9	0	X	Y	0.293	1.406055e+00	2.567725e+00	7.336301e-01	5.844946e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs29371049	91704714	0	X	Y	0.293	1.406055e+00	2.567725e+00	7.336301e-01	5.844946e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs29382574	91917128	0	X	Y	0.293	1.406055e+00	2.567725e+00	7.336301e-01	5.844946e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007208	-9	0	X	Y	0.293	1.406055e+00	2.567725e+00	7.336301e-01	5.844946e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007209	-9	0	X	Y	0.293	1.406055e+00	2.567725e+00	7.336301e-01	5.844946e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007210	-9	0	X	Y	0.293	1.406055e+00	2.567725e+00	7.336301e-01	5.844946e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007211	-9	0	X	Y	0.293	1.406055e+00	2.567725e+00	7.336301e-01	5.844946e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007212	-9	0	X	Y	0.293	1.406055e+00	2.567725e+00	7.336301e-01	5.844946e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007213	-9	0	X	Y	0.293	1.406055e+00	2.567725e+00	7.336301e-01	5.844946e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs38148729	91999207	0	X	Y	0.293	1.406055e+00	2.567725e+00	7.336301e-01	5.844946e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
10	rs29331100	92026254	0	X	Y	0.291	1.260583e+00	2.564986e+00	7.221914e-01	6.235612e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007214	-9	0	X	Y	0.291	1.260583e+00	2.564986e+00	7.221914e-01	6.235612e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007215	-9	0	X	Y	0.291	1.260583e+00	2.564986e+00	7.221914e-01	6.235612e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007216	-9	0	X	Y	0.291	1.260583e+00	2.564986e+00	7.221914e-01	6.235612e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007217	-9	0	X	Y	0.291	1.260583e+00	2.564986e+00	7.221914e-01	6.235612e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007218	-9	0	X	Y	0.291	1.260583e+00	2.564986e+00	7.221914e-01	6.235612e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007219	-9	0	X	Y	0.291	1.260583e+00	2.564986e+00	7.221914e-01	6.235612e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007220	-9	0	X	Y	0.297	1.130248e+00	2.547659e+00	7.247489e-01	6.577096e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007221	-9	0	X	Y	0.291	1.260583e+00	2.564986e+00	7.221914e-01	6.235612e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007222	-9	0	X	Y	0.291	1.260583e+00	2.564986e+00	7.221914e-01	6.235612e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007223	-9	0	X	Y	0.291	1.260583e+00	2.564986e+00	7.221914e-01	6.235612e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007224	-9	0	X	Y	0.291	1.260583e+00	2.564986e+00	7.221914e-01	6.235612e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007225	-9	0	X	Y	0.291	1.260583e+00	2.564986e+00	7.221914e-01	6.235612e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007226	-9	0	X	Y	0.291	1.260583e+00	2.564986e+00	7.221914e-01	6.235612e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007227	-9	0	X	Y	0.291	1.260583e+00	2.564986e+00	7.221914e-01	6.235612e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007228	-9	0	X	Y	0.291	1.260583e+00	2.564986e+00	7.221914e-01	6.235612e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
-9	rsm10000007229	-9	0	X	Y	0.291	1.260583e+00	2.564986e+00	7.221914e-01	6.235612e-01	0	Blood glucose level intraperitoneal glucose tolerance test at time15 min of 18week old males mgdl
